no,username,handle,created_date,tweet_text,likes
1811,Santosh Rathord ï¿,@santosh31537688,2024-03-07T08:53:25.000Z,ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý #ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý #FarmersProtest2024 #ShubmanGill #INDvsENG #WhyModi #JaspritBumrah,571
1812,Vignesh Raja @ SATHYA 2.0,Vignesh Raja @ SATHYA 2.0,2024-03-08T02:17:13.000Z,Preparing the Next generation for the future protests. Dada-Pota #FarmersProtest2024,92
1813,Shubhdeep Sidhu,@ShubhdeepS86319,2024-03-07T12:43:40.000Z,200 #agriculteurs franais et espagnols bloquent ensemble la frontire entre la #France et l'#Espagne sur l'#A63 au page de #Biriatou #AgriculteursEnColre #Agri,
1814,VIJAYAM,@UrsVijayaM,2024-03-07T10:01:31.000Z,Day 45 Nifty Rules broken - No #nifty #banknifty #midcpnifty #finnifty #sensex #optionbuying #OptionsTrading #selling #maxprofit #ATH #FarmersProtest2024 #SidhuMooseWala,
1815,Shubhdeep Sidhu,@ShubhdeepS86319,2024-03-07T17:09:41.000Z,"ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý #JusticeForSidhuMooseWala #FarmersProtest2024",5
1816,Hitesh Kumar Mutreja,@Hitesh_42200,2024-03-08T09:26:55.000Z,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý #FarmersProtest2024 #JusticeForSidhuMoosewala @jdhillonA @turja_tu @Akaur_07 @khushdil_jatt @amanveer_sandhu @sandhumannu0476 @Harpree62510923 @adityachopra34 @Randeep44009128 @MandeepKaurKhi1 @Akanksh76061458 @Gurwind45589679 @Ak47gill,10
1817,Rama @ Blunt,Rama @ Blunt,2024-03-08T04:22:49.000Z,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý-ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ! https://youtu.be/OyKpWc9KI98?si=qUxPMDwKmO8exfboýýýýýý #FarmersProtest2024 #FarmersProtest #KisanAndolan2024 #Bharat #Mahashivratri #ElectoralBonds #ShameOnElvish,
1818,Santosh Rathord ï¿,@santosh31537688,2024-03-08T06:50:10.000Z,"Rest in peace to Akira Toriyama, the creator of the Dragon Ball series #InternationalWomensDay #InternationalWomensDay2024 #FarmersProtest2024 #WomenEmpowerment #Mahashivratri2024 #",4
1819,InterServer,@interserver,2024-03-08T12:30:00.000Z,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý #FarmersProtest #FarmersProtest2024 #KisanAndolan #ShubhKaranSingh #Shubhkaran #KhanauriBorder #HaryanaPolice #Punjab",
1820,Kuldeep Meena,@kuldeepmeena99,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1821,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý,@MSirajudeen2,2024-03-07T11:00:44.000Z,@beemji annae kaala padathula neenga kaala va ivarathaan potu irukanum...thappu panitiyae na #ï¿,
1822,Major Singh #FarmersProtests02,@MajorSi55323658,2024-03-07T14:54:03.000Z,"ýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý #JusticeForSidhuMooseWala #FarmersProtest2024",5
1823,Adrian Sanchez,@SunsetLearn,2024-03-08T00:39:20.000Z,Unlock the door to programming for FREE today! Begin your programming journey effortlessly with our bite-sized programming tutorial and consider diving deeper with our premium course. Build a foundation for countless career paths and industry opportunities!,41
1824,Manmanth Bais ï¿,@manmanthbais,2024-03-07T12:29:03.000Z,#Ad QUBO 16A Wifi + BT Smart Plug from Hero Group Get up to 68% off on M.R.P. Click Herehttps://bit.ly/42POyfx?twclid=2-z1ak7rhp6d5shyscl8nef7za,40
1825,Joan Jennings,@JoanJennings123,2024-03-07T18:32:43.000Z,"...and this man is a terrorist, lest we forget.......yes he is! Look it up!!! #FarmersProtest2024",
1826,Peter Nooteboom,@Peter_Nooteboom,2024-03-08T06:02:51.000Z,"ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý 45 ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý 16 ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý @PushpendraKisan @apnarajeevnigam @RakeshTikaitBKU #MSP_ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý_ýýýýýýýýýýýý_ýýýýýýýýýýýý_ýýýýýýýýýýýý #FarmersProtest2024",98
1827,Dr syeda sadaf,@DSadaf2464,2024-03-07T11:15:52.000Z,#Ad Gear Classic Water Resistant Anti Theft Laptop Bag Get up to 60% off on this bag Linkhttps://bit.ly/3uxawas?twclid=25edm5uxu9nicojwo6ygidg8ra,52
1828,ýýýýýýHumanýýýýýýwithýýýýýýOpinionýýýýýý,@mereopinion,2024-03-08T07:39:16.000Z,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ,ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýý #FarmersProtest2024",61
1829,HEAD-POST,@HEAD_POST_EN,2024-03-07T19:43:00.000Z,Bahut Khuub Bilkul Sahi #FarmersProtest #FarmersProtest2024,5
1830,Velicham TV,@velichamtvtamil,2024-03-07T14:16:11.000Z,Good Night #GoodnightEveryone #GoodNightAll #GoodNightFriends #BharatJodoNyayYatra #EVMs #ByeByeModi #10saalAnyayKaal #YaadHaiNa #FarmersProtest2024 #KisanoKoNyayDo #JeetegaINDIA,1
1831,Unfiltered And Uncensored Truths By PTLB,@PTLBTruths,2024-03-07T14:07:17.000Z,"Hi @X and @ElonMusk . Please stop censoring our hashtags like #FarmersProtest2024, #LokSabhaElections2024, #Covid19, etc. Govts are #SelectedNotElected using #EvilMethods. @GlobalP4LO is the most crucial voice to stop it https://twitter.com/IMPraveenDalal/status/1765249057880936510",3
1832,Unison Deals Point,@zuzuri26,2024-03-07T10:55:49.000Z,Modi Ka Parivar or Modi Ka Asli Parivar dekhiye poori list Hai #FarmersProtest2024 #FarmersProtest,43
1833,MMR RAMESH ï¿,@mmrramesh,2024-03-07T10:30:07.000Z,ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý 2.O | farmers protest india 2024 | farmers protest | farmer protest | Live on YouTube:- http://youtu.be/9p6X9H5LeIM #farmerprotest #farmerprotests #farmersprotest #farmersprotestlive #farmersprotestnews #farmersprotestindia2024,
1834,Akhil Chaudhary,@akhilchaudhary,2024-03-08T04:45:18.000Z,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý-ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý #FarmersProtest2024 #InternationalWomensDay2024,1
1835,Unison Deals Point,@zuzuri26,2024-03-07T12:29:03.000Z,#Ad QUBO 16A Wifi + BT Smart Plug from Hero Group Get up to 68% off on M.R.P. Click Herehttps://bit.ly/42POyfx?twclid=2-z1ak7rhp6d5shyscl8nef7za,40
1836,Harry Dhaliwal,@harpalsindhi900,2024-03-07T11:49:16.000Z,"ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý- ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý #JusticeForSidhuMooseWala #FarmersProtest2024",6
1837,Mohit Gahlot (ï,@_MohitGahlot_,2024-03-08T02:17:13.000Z,Preparing the Next generation for the future protests. Dada-Pota #FarmersProtest2024,92
1838,Adv. Avtaar S Turka / ï¿,@AvtaarTurka,2024-03-08T05:44:20.000Z,ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý LPG ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýý100 ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý 2014 ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý! ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý #LPGcylinder #FarmersProtest2024,5
1839,Orwellian NWO And UN Cabal,@OrwellianNWO,2024-03-08T10:06:09.000Z,No Farmers No Food #FarmersProtest2024 #MSP_ï,2
1840,Danish khan Azad (ï¿,@DanishKhanAzad,2024-03-07T12:43:40.000Z,200 #agriculteurs franais et espagnols bloquent ensemble la frontire entre la #France et l'#Espagne sur l'#A63 au page de #Biriatou #AgriculteursEnColre #Agri,
1841,Dainik Bhaskar Hindi,@DBhaskarHindi,2024-03-08T06:02:51.000Z,"ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý,ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý 45 ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýý, ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýý 16 ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýý ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý @PushpendraKisan @apnarajeevnigam @RakeshTikaitBKU #MSP_ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý_ýýýýýýýýýýýý_ýýýýýýýýýýýý_ýýýýýýýýýýýý #FarmersProtest2024",98
1842,Gulab Bhullar,@GulabBhullar11,2024-03-08T10:06:09.000Z,No Farmers No Food #FarmersProtest2024 #MSP_ï,2
